C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
1.0,0.01992879138637647,0.04297154138401331,0.025248742086895516,0.6554599209259846,0.03209915592098545,0.07614660283703184,0.28385305359708063,0.06906503761193876,0.02953955457057693,0.01634326795794697,0.04505315989882508,0.0
1.0,0.030129446929194514,0.14122641389959628,0.030005735944638654,0.8723234216513212,0.04000456384854733,0.056790638378567834,0.36699062321819687,0.0417985640646115,0.04654939327647257,0.046664330862155844,0.1481538230185061,0.0
1.0,0.02453348317688206,0.13087723740396945,0.030778201913555285,0.9962583664923889,0.039771860142850335,0.08994902904690029,0.36441388820081555,0.10208072102051037,0.04831336875283753,0.03574674844257099,0.14184671765000362,0.0
1.0,0.04713330312587737,0.14350877486840263,0.04531515650048832,0.7112181923291593,0.08173484326904809,0.18855757834027767,0.7755673340323996,0.21966454936485713,0.0759510090248584,0.07359403517139605,0.09387771657295128,0.0
1.0,0.04512355371290864,0.0740818486797545,0.03590775939919078,0.4445192215627887,0.04252104929799805,0.08609613449229442,0.2879048317259506,0.10345540107944658,0.044939300922121644,0.04173000310326304,0.06321071654055592,0.0
0.6898939021604767,0.0212592838066,0.11311562581753136,0.024201637971248354,0.25259561789386625,0.032294743972828416,0.06999608253018372,1.0,0.09969461087577684,0.050057352244670575,0.036089548729335987,0.04537446678311582,0.0
0.7092979715219639,0.014663743347419239,0.11583987193696513,0.013135335052343843,0.2605449625098578,0.026761388061299362,0.04068333709735599,1.0,0.04036630098554815,0.028017261560407788,0.02146564102425433,0.04221692006506539,0.0
1.0,0.02502840287510085,0.11293734086448766,0.021142794577275,0.8506666128985729,0.048958118398394174,0.08150646403329491,0.4107480889627797,0.0948224779791859,0.016698687502390706,0.025656116733462783,0.08087607015360698,0.0
1.0,0.02821302301408318,0.10262510900431261,0.017370428277259663,0.75743010766072,0.04428347675379091,0.10011289488117087,0.46029703716847437,0.10118973251489118,0.03384841087267412,0.02401062211969145,0.06754841183349715,0.0
0.9860015507029015,0.027301211274793225,0.13728939119391834,0.02637754518534924,1.0,0.056926108413693124,0.08161663895258543,0.5006168587872868,0.07139237835108452,0.0408265029412002,0.038719283458468805,0.09274846161800111,0.0
1.0,0.02614657368524189,0.10635733469134975,0.03280967197977787,0.8854728962919494,0.04304321035343291,0.047564759187935186,0.41203033867546046,0.08609163446033019,0.02230599161418287,0.02833400136259023,0.08219179599052293,0.0
